item_name,category,one_line,how_to_throw,caution,url
온수메트,기타,온수메트는 대형 생활 폐기물로 분류되어 지자체에 신고 후 배출해야 합니다.,"온수메트 버리는 방법은 다음과 같습니다:
1.대형 폐기물 배출:
온수매트는 종량제 봉투에 담을 수 없으므로 대형 생활 폐기물로 신고하여 배출해야 합니다.
2.지자체 확인:
지자체별 수거 품목이 다를 수 있으므로, 주민센터나 구청을 통해 확인하는 것이 중요합니다.
온수매트는 복합 재질이며 재활용이 불가능하기 때문에, 지자체에 신고하여 대형 생활 폐기물로 처리해야 합니다.
- 종량제 봉투에 담을 수 없는 크기이기 때문에, 신고 후 배출하는 절차를 따라야 합니다.
- 지자체별로 수거 품목이 다를 수 있으므로, 배출 전 주민센터나 구청을 통해 확인하는 것이 필수입니다.","- 온수매트는 폐가전 무상방문수거 서비스의 수거 불가 품목에 해당됩니다. 🚫
- 대형 생활 폐기물 신고는 웹사이트 또는 직접 방문하여 스티커를 인쇄하거나 발급받을 수 있으며, 이를 통해 수거됩니다. 🏷️
- 스티커 발급 없이 불법적으로 버리면 100만원 이하의 과태료가 부과될 수 있습니다. 💰",unsplash_photos/no_img/unknown.jpg
요가복,기타,요가복을 버릴 때는 재활용 가능한 의류수거함 이용 또는 종량제 봉투에 담아 일반쓰레기로 처리하세요. 🌿,"요가복 버리는 방법은 다음과 같습니다:
1. 의류수거함 활용:
아직 착용 가능하지만 더 이상 입지 않는 요가복은 인근의 의류수거함에 배출하여 재활용할 수 있습니다.
2. 일반쓰레기로 분류:
착용할 수 없을 정도로 오염되거나 훼손된 요가복은 일반쓰레기(종량제봉투)로 처리해야 합니다.
요가복을 올바르게 버리면 환경 보호에 기여하고 자원의 재활용을 촉진할 수 있습니다.
- 의류수거함을 이용하면 재활용이 가능한 요가복을 쉽게 분리배출할 수 있습니다.
- 일반쓰레기로 처리할 때는 지역의 분리수거 지침을 준수해야 합니다.","- 일부 스포츠웨어 브랜드는 자사제품을 중고로 매입하여 재판매하며, 이러한 친환경적인 노력에 동참할 수 있습니다.
- 레깅스와 같은 요가복을 버리지 말고, 재활용을 위해 해당 브랜드에 가져가는 것이 좋습니다.
- 이러한 친환경적인 프로그램에 참여함으로써 환경을 보호하고 지속 가능한 소비 문화를 만드는 데 기여할 수 있습니다.",unsplash_photos/img/요가복/07_XnKXLc16nP4_cef73918.jpg
우산,액세서리,올바른 우산 폐기 방법을 숙지하여 환경 보호에 기여하세요.,"우산 버리는 방법은 다음과 같습니다:
1. 일반쓰레기로 분류:
다양한 재질이 혼합된 우산은 통째로 일반쓰레기(종량제봉투)로 처리하세요.
2. 부품 분리:
가위나 칼을 이용해 우산 천과 우산대를 분리할 수 있으나, 분리 시 유리섬유로 인한 위험을 주의하세요.
- 우산 천과 우산대의 분리는 재활용 가능성을 높일 수 있지만, 안전에 유의해야 합니다.
- 크기가 큰 우산은 대형생활폐기물로 분류하여 주민센터나 시/군/구청을 통해 신고 및 배출하세요.","- 자동 우산의 우산대는 끈으로 묶어 종량제봉투가 찢어지는 것을 방지하세요. 🌂
- 소형 철제류는 폐기장에서 자력선별기를 통해 분리되므로 일반쓰레기로도 적절한 처리가 가능합니다. 🧲
- 대형생활폐기물의 신고 및 수거에는 비용이 부과되니 크기와 무게에 따라 준비하세요. 💰
- 폐기물 스티커를 발급받아야 올바른 수거가 이루어지며, 무단 투기는 법적 처벌을 받을 수 있습니다. ⚖️",unsplash_photos/img/우산/07_mODxn7mOzms_68ac2483.jpg
운동복,기타,올바른 운동복 폐기 방법을 알고 실천하여 환경 보호에 기여합시다. 🌱,"운동복 버리는 방법은 다음과 같습니다:
1. 입지 않는 운동복:
착용 가능하지만 입지 않는 운동복은 인근 의류수거함에 배출하여 재사용할 수 있도록 합시다.
2. 손상된 운동복:
착용 불가능할 정도로 오염되거나 훼손된 운동복은 일반 쓰레기(종량제 봉투)로 정확히 분리하여 버립니다.
- 입지 않는 운동복은 재활용이 가능하므로 적절한 수거함에 넣어주세요.
- 손상된 운동복은 환경을 생각하여 일반 쓰레기로 분리 배출해야 합니다.","- 환경을 생각하는 스포츠웨어 브랜드는 중고 제품을 매입하여 재판매하는 친환경적인 프로그램을 운영합니다.
- 이러한 브랜드를 지원함으로써 우리는 지속 가능한 소비에 기여할 수 있습니다. 🌏
- 관련 기사 참조: ""레깅스 버리지 말고 가져오세요"" 요가복 샤넬 룰루레몬 헌옷 모으는 이유는? - 매일경제",unsplash_photos/img/운동복/01_v0f_sspLB-o_a97c928c.jpg
운동화,신발,운동화는 상태에 따라 의류수거함 또는 종량제봉투를 통해 올바르게 배출할 수 있습니다.,"운동화 버리는 방법은 다음과 같습니다:
1. 상태가 좋은 운동화:
신발이 깨끗하고 다른 사람이 신을 수 있는 상태이면 가까운 의류수거함에 배출하세요.
2. 상태가 나쁜 운동화:
밑창이 떨어지거나 오염이 심해 다른 사람이 신을 수 없는 상태라면 일반쓰레기(종량제봉투)로 버리세요.
운동화를 의류수거함에 배출할 때는 두 짝이 흩어지지 않도록 주의하며, 10켤레 이상을 한꺼번에 버릴 경우 특수 생활폐기물 종량제 봉투를 사용하세요.
- 의류수거함에 배출 시 신발을 비닐봉지에 담거나 끈으로 묶어서 배출하세요. 👟
- 10켤레 이상 버릴 때는 수거되지 않는 경우가 있으니, 마대 재질의 봉투를 사용하세요. 🚮","- 의류수거함에 배출할 때는 신발이 흩어지지 않게 단단히 묶어주세요.
- 종량제 봉투에 넣어서 버릴 경우, 10켤레 이상일 때 수거하지 않는 경우가 있어요.
- 재사용 가능한 신발은 의류수거함으로, 그렇지 않은 경우는 특수 생활폐기물 종량제 봉투를 사용하는 것이 좋습니다.",unsplash_photos/img/운동화/02_SD9Jyl1xNQ4_6a664d0d.jpg
워커,신발,신발의 상태에 따라 의류수거함 혹은 일반쓰레기로 올바르게 버리세요. 💡,"워커 버리는 방법은 다음과 같습니다:
1.재사용 가능한 워커:
깨끗하고 착용 가능한 상태라면 의류수거함으로 배출하세요.
2.재사용 불가능한 워커:
심하게 오염되었거나 파손된 경우 일반쓰레기(종량제봉투)로 처리하세요.
신발을 버릴 때는 다시 신을 수 있는 상태인지, 아닌지를 판단하는 것이 중요합니다.
- 깨끗하고 누군가 다시 신을 수 있으면 의류수거함을 이용하세요. 🔄
- 찢어지거나 심하게 오염된 신발은 일반쓰레기로 분류하세요. 🗑️","- 의류수거함에 배출 시 신발이 분리되지 않도록 비닐봉지에 담거나 끈으로 묶어주세요. 🔗
- 신발 10켤레 이상을 한 번에 버릴 때는 특별한 주의가 필요합니다. 🚫
- 다량의 신발을 버릴 때는 마대 재질의 불연성 쓰레기 봉투를 사용해주세요. ♻️",unsplash_photos/img/워커/02_12tHmO9oeM8_f072aa44.jpg
장지갑,액세서리,장지갑은 재질에 관계없이 일반쓰레기로 분류하여 종량제 봉투에 버려야 합니다.,"장지갑 버리는 방법은 다음과 같습니다:
1. 일반쓰레기로 분류:
재질에 상관없이 장지갑은 일반쓰레기로 분류됩니다.
2. 종량제 봉투 사용:
장지갑을 버릴 때는 지역별로 지정된 종량제 봉투에 넣어서 버려야 합니다.
장지갑을 버리기 전, 모든 종류의 지갑은 재질에 관계없이 일반쓰레기로 분류되어야 합니다.
- 지갑을 버릴 때는 해당 지역의 규정을 따라 종량제 봉투에 담아 처리합니다.
- 지역별로 다를 수 있는 봉투 종류와 크기 등을 확인한 후 적절한 것을 사용해야 합니다.","- 버리기 전에 장지갑 내부를 잘 확인하여 현금, 신분증, 신용카드 등 중요한 물품이 남아있지 않았는지 꼼꼼히 검사하세요. 🔍
- 개인 정보 보호를 위해 신용카드나 신분증은 파쇄하거나 절단하여 개인 정보가 외부에 노출되지 않도록 조치해주세요. 🔐
- 환경 보호를 위해 지갑에 남아있을 수 있는 영수증이나 쓰레기는 모두 제거하고, 가능한 재활용이 되는 부분은 분리하여 재활용해주세요. ♻️",unsplash_photos/no_img/unknown.jpg
저고리,상의,"저고리는 일반 종량제 봉투로 버려야 하지만, 지역에 따라 재활용 가능성을 확인해야 함","저고리 버리는 방법은 다음과 같습니다:
1. 일반쓰레기로 분류:
한복은 대부분 재활용되지 않으므로 일반쓰레기(종량제봉투)로 버려야 합니다.
2. 지자체별 재활용 지침 확인:
지역마다 재활용 지침이 다를 수 있으니 거주지역의 재활용 분리배출 안내를 확인해보세요.
저고리는 일반적으로 재활용할 수 없어 종량제 봉투에 버려야 하지만, 지자체별로 재활용 가능성이 있으므로 확인이 필요합니다.
- 일반쓰레기로 분류되어 종량제 봉투에 버려야 합니다.
- 지자체별 재활용 지침에 따라 차이가 있을 수 있으니 확인이 필요합니다.","- 한복을 리폼하여 패션 아이템으로 활용하는 사례가 증가하고 있습니다. 🌟
- 중고 한복을 매입하거나 거래하는 업체들이 있으니, 버리기 전에 검색을 통해 알아보시는 것이 좋습니다. 🔄
- 재활용이 어려운 경우에도 다양한 방법으로 재사용할 수 있는 가능성을 탐색해 보세요. 🔍",unsplash_photos/no_img/unknown.jpg
점퍼,상의,"점퍼를 버릴 때는 상태에 따라 의류수거함이나 종량제 봉투를 사용하고, 의류 수거 업체나 기부를 고려할 수 있습니다.","점퍼 버리는 방법은 다음과 같습니다:
1. 깨끗한 점퍼:
비교적 깨끗하며 다른 사람이 입을 수 있는 상태의 점퍼는 가까운 의류수거함으로 배출하세요.
2. 손상된 점퍼:
찢어지거나 오염이 심해 다른 사람이 입을 수 없는 상태의 점퍼는 일반 쓰레기(종량제 봉투)로 버리세요.
상태에 따라 점퍼를 적절히 분류하여 버리는 것이 중요합니다.
- 깨끗한 점퍼는 재활용을 통해 다른 사람에게 새 생명을 줄 수 있습니다. 🔄
- 손상된 점퍼는 적절한 폐기를 통해 환경 오염을 줄일 수 있습니다. 🗑️","- 많은 양의 옷을 처분해야 할 때는 의류 수거 업체에 연락하여 무게에 따라 보상을 받을 수 있습니다.
- 옷을 기부하여 국내 소외계층이나 해외 빈곤 지역에 직접적인 도움을 줄 수 있습니다. 💖
- 의류 외에도 모자, 안경, 선글라스, 스타킹, 속옷, 양말, 옷걸이, 가방, 여행용 가방, 신발 등 다양한 패션 아이템의 분류 및 처리 방법을 알아두면 유용합니다.",unsplash_photos/img/점퍼/08_2OOuDSQkkow_9724d6d7.jpg
정장바지,하의,정장바지를 버릴 때 상태에 따라 재활용 가능한 의류수거함 사용 또는 종량제 봉투에 배출하는 방법을 알아봅니다.,"정장바지 버리는 방법은 다음과 같습니다:
1. 재활용 가능한 경우:
깨끗하고 상태가 좋아 재사용이 가능한 정장바지는 가까운 의류수거함에 배출하여 재활용을 촉진합니다.
2. 폐기가 필요한 경우:
찢어지거나 오염이 심해 재사용이 불가능한 정장바지는 일반 쓰레기로 분류하여 종량제 봉투에 담아 폐기합니다.
요약: 깨끗한 정장바지는 재활용을, 손상된 정장바지는 종량제 봉투를 이용해 폐기합니다.
- 깨끗한 경우 의류수거함 이용
- 손상된 경우 종량제 봉투에 버림","- 대량으로 정장바지를 처분해야 하는 경우, 의류 수거 업체에 문의하여 무게 기준 보상을 받을 수 있습니다.
- 의류를 기부하여 국내 소외계층이나 해외 빈곤 지역에 도움을 줄 수 있습니다.
- 의류 외에도 모자, 안경, 스타킹, 속옷, 양말, 옷걸이, 가방, 여행용 가방, 신발 등 다양한 아이템의 버리는 방법을 알아두면 환경 보호에 기여할 수 있습니다.",unsplash_photos/img/정장바지/01_HsMpQlNTxms_042b8dbc.jpg
책가방,가방,책가방을 버릴 때는 재질에 따라 분류하여 의류수거함이나 종량제 봉투를 사용해야 합니다.,"책가방 버리는 방법은 다음과 같습니다:
1.재질 분류:
책가방은 재질에 따라 의류수거함이나 일반 쓰레기로 분류하여 버리세요.
2.상태 확인:
천 가방은 상태가 좋다면 의류수거함으로, 가죽 가방은 상태와 관계없이 일반 쓰레기로 배출하세요.
재질에 따라 적절한 배출 방법을 선택하시면 자원 재활용에 기여할 수 있습니다.
- 천 가방은 의류수거함, 가죽 가방은 일반 쓰레기로 분류하세요. 🔍
- 가방에 부착된 지퍼 등의 철재질은 가능한 분리하여 분리 배출하세요. ♻","- 의류수거함에서 가방을 수거하지 않을 수 있으니, 안내 문구를 확인하세요. 📋
- 책가방을 올바로 분류하여 버리면 환경 보호에 도움을 줍니다. 🌱
- 철재질 분리 배출은 자원 재활용을 촉진합니다. 🔧",unsplash_photos/img/책가방/04_3o-X8WJOP5E_71a27a1e.jpg
청바지,하의,청바지는 상태에 따라 의류수거함이나 종량제 봉투를 이용하여 적절히 버릴 수 있습니다.,"청바지 버리는 방법은 다음과 같습니다:
1. 의류수거함 이용:
깨끗하고 다른 사람이 입을 수 있는 상태의 청바지는 가까운 의류수거함에 배출합니다.
2. 일반쓰레기 배출:
찢어지거나 오염이 심해 더 이상 사용할 수 없는 청바지는 일반쓰레기(종량제봉투)로 버립니다.
청바지를 버릴 때는 상태를 평가하여 의류수거함이나 종량제 봉투를 선택합니다.
- 깨끗하고 입을 수 있는 청바지는 재활용이 가능합니다.
- 찢어지거나 심하게 오염된 청바지는 일반쓰레기로 분류해야 합니다.","- 많은 양의 청바지를 버릴 경우, 의류 수거 업체에 연락하여 무게에 따라 보상을 받을 수 있습니다.
- 기부를 통해 국내 소외계층이나 해외 빈곤지역에 도움을 줄 수도 있습니다. 🌍
- 옷을 기부할 때는 상태가 좋고 깨끗한 의류를 선택하여 기부하는 것이 중요합니다. 💖",unsplash_photos/img/청바지/03_EDSTj4kCUcw_994b018d.jpg
치마,하의,"치마를 버릴 때는 상태에 따라 의류수거함, 종량제 봉투 사용, 기부 또는 판매를 고려하세요. 🧵","치마 버리는 방법은 다음과 같습니다:
1. 깨끗한 치마:
상태가 좋아 다른 사람이 입을 수 있다면 의류수거함 사용
2. 손상된 치마:
찢어지거나 심하게 오염된 경우 일반쓰레기(종량제봉투)로 배출
치마를 버리기 전에 상태를 평가하여 적절한 방법을 선택하세요.
- 의류수거함은 깨끗하고 재사용 가능한 의류에 적합합니다.
- 일반쓰레기는 손상된 또는 사용할 수 없는 의류를 처리할 때 사용하세요.","- 의류 수거 업체에 연락하여 무게에 따라 보상을 받을 수 있습니다.
- 공익 단체나 기관에 기부하여 국내외 소외계층에 도움을 줄 수 있습니다. 🌍
- 의류를 적절하게 버리면 환경 보호에 기여하게 됩니다. ♻️",unsplash_photos/img/치마/01_WLSiDqaBeuc_f0d76010.jpg
침대커버,기타,침대커버를 올바르게 버리기 위한 다양한 방법과 유의사항에 대한 안내입니다.,"침대커버 버리는 방법은 다음과 같습니다:
1.부피가 작은 침구류:
홑이불, 담요, 누비이불 등은 의류수거함에 넣거나 일반쓰레기(종량제봉투)로 처리합니다.
2.부피가 큰 침구류:
솜이불, 오리털이불, 베개 등은 잘라서 일반쓰레기(종량제봉투)로 버리거나 대형 생활 폐기물로 신고 후 배출합니다.
침대커버를 포함한 침구류를 버릴 때는 크기에 따라 분류하여 처리하는 것이 중요합니다.
- 홑이불, 담요, 누비이불과 같이 부피가 작은 침구류는 재활용이 가능한 경우 의류수거함을 활용하거나, 그렇지 않을 경우 일반쓰레기로 분류하여 종량제 봉투에 담아 버립니다.
- 솜이불, 오리털이불, 베개와 같은 부피가 큰 침구류는 작게 잘라 일반쓰레기로 처리하거나, 대형 생활 폐기물 절차를 따라 정해진 방식으로 배출해야 합니다.","- 대형 생활 폐기물을 신고할 때는 지자체에 신고 후 폐기물 스티커를 발급받아야 합니다. 🗑️
- 대형 생활 폐기물을 배출할 때는 바람에 날아가지 않도록 단단히 묶거나 큰 비닐에 담아야 합니다. 🌬️💨
- 정확한 분류와 배출 방법을 따르면 환경 보호에 기여하고, 청결한 지역사회 유지에 도움이 됩니다. 🌏🏡",unsplash_photos/img/침대커버/04_K9n-UYyKMzk_cb5af335.jpg
가디건,상의,카디건을 적절히 버릴 때는 상태에 따라 의류수거함 또는 종량제 봉투를 이용하는 것이 중요합니다.,"카디건 버리는 방법은 다음과 같습니다:
1. 의류수거함 이용:
카디건이 깨끗하고 다른 사람이 재사용 가능한 상태라면 의류수거함에 배출합니다.
2. 일반쓰레기로 배출:
카디건이 찢어지거나 심하게 오염되어 재사용이 불가능하다면 일반쓰레기(종량제 봉투)로 처리합니다.","- 대량의 의류를 처리할 때나 재활용이 아까울 경우, 의류수거 업체에 연락하여 무게 기준으로 보상을 받을 수 있습니다. 🔄
- 의류 기부를 통해 국내 소외계층이나 해외 빈곤 지역에 도움을 줄 수 있습니다. 🤲",unsplash_photos/img/가디건/01__L8L_pfhC40_a9b92b80.jpg
캡모자,모자,"재사용 가능한 모자는 의류수거함에, 그렇지 않은 경우 일반 쓰레기로 분류하여 배출합니다.","버리는 방법은 다음과 같습니다:
1. 재사용 가능한 모자:
깨끗하고 다른 사람이 재사용할 수 있는 상태의 모자는 의류수거함으로 배출합니다.
2. 재사용 불가능한 모자:
너무 낡아서 다른 사람이 쓸 수 없는 모자는 일반쓰레기(종량제봉투)로 버립니다.
재사용 가능한 모자는 의류수거함을 통해 다시 쓰임새를 찾게 되며, 이는 자원 재활용에 기여합니다.
- 재사용 불가능한 모자는 적절한 폐기를 통해 환경오염을 줄일 수 있습니다.","- 의류수거함의 설치 주체에 따라 수거 품목이 다를 수 있으므로, 모자를 수거하지 않는 경우도 있습니다. 🚮
- 의류수거함으로 수거된 모자는 분류 후 구제옷 판매업체로 재판매되거나 해외로 수출됩니다. 🌍
- 깨끗하고 사용 가능한 모자만 의류수거함에 배출하여, 자원의 재활용을 도모해야 합니다. ♻️",unsplash_photos/img/캡모자/01_t8HiP3e5abg_2f1e89d2.jpg
